ResultID,ConditionID,Field1,Field2,FieldtTypeID,NotificationID,Message,LanguageCode,Explanation,Label
196,6,AppointmentDate,pastDate,1,4,"Codsiga furitaanka kaarkada waalahelay waxaana shaqada furitanka lagu saleeyn doonaa awooda xafiiska iyo sida ey ukala muhiimsan yihiin kiisaska. xafiiska waxaa laga yabaa inuu kula sooxiriiro hadii loobaahdo warbixin dheerad ah si kiiskada loogu sameeyo aqris dhameystiran. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha dalabkooda dib u furista feylka la diiwan galiyay,Faahfaahin dheeraad ah halkaan Riix.
141,5,AppointmentDate,Now(),1,7,"Natiijadaada Wareysiga go’aaminta xaalada qaxooti ama Wareysiga karaka buluuga ah RSD waa diyaar. Ballantaada ogeysiiska natiijada waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan",so-SO,Codsadayaasha kiiskooda go’aan laga gaaray loona sameeyay balan si  loogu sheego natiijada<br/>Codsadayaasha kiiskooda go’aan laga gaaray laakiin balantii loo qabtay ka baaqday,Faahfaahin dheeraad ah halkaan Riix.
155,6,AppointmentDate,pastDate(),1,5,"Ballantaada Wareysiga Rafcaanku waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda.Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska , lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha aan wali loo qaban balanta wareysiga abiilka ama racfaanka.<br/>Codsadayaasha ka baaqday balamaha wareysiga abiilka,Faahfaahin dheeraad ah halkaan Riix.
146,6,AppointmentDate,pastDate,1,7,"Natiijadaada Wareysiga go’aaminta xaalada qaxooti ama Wareysiga karaka buluuga ah RSD waa diyaar. Ballantaada ogeysiiska natiijada waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan",so-SO,Codsadayaasha kiiskooda go’aan laga gaaray loona sameeyay balan si  loogu sheego natiijada<br/>Codsadayaasha kiiskooda go’aan laga gaaray laakiin balantii loo qabtay ka baaqday,Faahfaahin dheeraad ah halkaan Riix.
150,5,AppointmentDate,Now(),1,5,"Ballantaada Wareysiga Rafcaanku waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda.Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska , lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha aan wali loo qaban balanta wareysiga abiilka ama racfaanka.<br/>Codsadayaasha ka baaqday balamaha wareysiga abiilka,Faahfaahin dheeraad ah halkaan Riix.
113,5,AppointmentDate,Now(),1,3,"Codsigaaga Racfaanka waa la helay. Dib u eegida codsigaaga ayaa socota. UNHCR weey kula soo xiriiri kartaa hadii loo baahdo macluumaad dheeraad ah si loo dhameystiro aqrinta  kiiskaaga. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha dalabka racfaankooda la diiwan galiyay,Faahfaahin dheeraad ah halkaan Riix.
108,1,AppointmentDate,noDate,1,3,"Codsigaaga Racfaanka waa la helay. Dib u eegida codsigaaga ayaa socota. UNHCR weey kula soo xiriiri kartaa hadii loo baahdo macluumaad dheeraad ah si loo dhameystiro aqrinta  kiiskaaga. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha dalabka racfaankooda la diiwan galiyay,Faahfaahin dheeraad ah halkaan Riix.
125,5,AppointmentDate,Now(),1,4,"Codsiga furitaanka kaarkada waalahelay waxaana shaqada furitanka lagu saleeyn doonaa awooda xafiiska iyo sida ey ukala muhiimsan yihiin kiisaska. xafiiska waxaa laga yabaa inuu kula sooxiriiro hadii loobaahdo warbixin dheerad ah si kiiskada loogu sameeyo aqris dhameystiran. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha dalabkooda dib u furista feylka la diiwan galiyay,Faahfaahin dheeraad ah halkaan Riix.
120,1,AppointmentDate,noDate,1,4,"Codsiga furitaanka kaarkada waalahelay waxaana shaqada furitanka lagu saleeyn doonaa awooda xafiiska iyo sida ey ukala muhiimsan yihiin kiisaska. xafiiska waxaa laga yabaa inuu kula sooxiriiro hadii loobaahdo warbixin dheerad ah si kiiskada loogu sameeyo aqris dhameystiran. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan.",so-SO,Codsadayaasha dalabkooda dib u furista feylka la diiwan galiyay,Faahfaahin dheeraad ah halkaan Riix.
101,1,AppointmentDate,Now(),1,13,"Ballantaada Wareysiga go’aan ka gaarista xaalada qaxootinimo ama karaka buluuga ah RSD waa Maalinta, {0}, qaabka iyo hannaanka loogu waraysan doono waa in laguugu sharxo wicitaan iyo / ama fariinta aad heshay. Minfadlak ogow in uu talefoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala soo xiriiro tafaasiishooda. Hadaba, fadlan ogoow taleefan lambarkada noo diiwaan gashan waa {1}. Haddi nambarka/nambarada aanay ahayn sax ama aad adiga badashey lambarka taleefankaada, mindfadlak soo wac taleefanka macluumaadka ama lambarada ku qoran bogga ogeysiiska ee wabseetkan.",so-SO,Codsadayaasha balamahooda waraysiga go aan ka gaarista xaalada qaxootinimo RSD  aaan wali la gaaran  ,Faahfaahin dheeraad ah halkaan Riix.
129,1,AppointmentDate,noDate,1,7,"Natiijadaada Wareysiga go’aaminta xaalada qaxooti ama Wareysiga karaka buluuga ah RSD waa diyaar. Ballantaada ogeysiiska natiijada waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan",so-SO,Codsadayaasha kiiskooda go’aan laga gaaray loona sameeyay balan si  loogu sheego natiijada<br/>Codsadayaasha kiiskooda go’aan laga gaaray laakiin balantii loo qabtay ka baaqday,Faahfaahin dheeraad ah halkaan Riix.
101,1,AppointmentDate,noDate,1,13,"Ballantaada Wareysiga go’aan ka gaarista xaalada qaxootinimo ama karaka buluuga ah RSD waa Maalinta, {0}, qaabka iyo hannaanka loogu waraysan doono waa in laguugu sharxo wicitaan iyo / ama fariinta aad heshay. Minfadlak ogow in uu talefoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala soo xiriiro tafaasiishooda. Hadaba, fadlan ogoow taleefan lambarkada noo diiwaan gashan waa {1}. Haddi nambarka/nambarada aanay ahayn sax ama aad adiga badashey lambarka taleefankaada, mindfadlak soo wac taleefanka macluumaadka ama lambarada ku qoran bogga ogeysiiska ee wabseetkan.",so-SO,Codsadayaasha balamahooda waraysiga go aan ka gaarista xaalada qaxootinimo RSD  aaan wali la gaaran  ,Faahfaahin dheeraad ah halkaan Riix.
102,1,AppointmentDate,pastDate,1,14,"Natiijadaada Wareysiga go’aaminta xaalada qaxooti ama Wareysiga karaka buluuga ah RSD waa diyaar. Ballantaada ogeysiiska natiijada waa maalinta, {0}, wicitaan ama fariin laguu soo diray ayaa laguugu sharxay qaabka uu waraysiga u dhici doono. Fadlan ogow in telfoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan  u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala sooxiriiro tafaasiishooda. Hadaba taleefan lambarkada noo diiwaan gashan waa {1}. Haddii nambarkan / lambarradan ay khaldan yihiin iyo / ama haddii aad beddeshay lambarka taleefankaaga, fadlan soo wac taleefanka macluumaadka ee xafiiska, lambarradooda waxaa laga heli karaa bogga ogeysiiska ee isla wabseetkan",so-SO,--,Faahfaahin dheeraad ah halkaan Riix.
101,1,AppointmentDate,pastDate,1,13,"Ballantaada Wareysiga go’aan ka gaarista xaalada qaxootinimo ama karaka buluuga ah RSD waa Maalinta, {0}, qaabka iyo hannaanka loogu waraysan doono waa in laguugu sharxo wicitaan iyo / ama fariinta aad heshay. Minfadlak ogow in uu talefoonkaaga numberkiisa uu yahay janaalka ugu muhiimsan oo aan u isticmaalno xirirkaaga waana aasaasi inay kujirto meelaha lagaagala soo xiriiro tafaasiishooda. Hadaba, fadlan ogoow taleefan lambarkada noo diiwaan gashan waa {1}. Haddi nambarka/nambarada aanay ahayn sax ama aad adiga badashey lambarka taleefankaada, mindfadlak soo wac taleefanka macluumaadka ama lambarada ku qoran bogga ogeysiiska ee wabseetkan.",so-SO,Codsadayaasha balamahooda waraysiga go aan ka gaarista xaalada qaxootinimo RSD  aaan wali la gaaran  ,Faahfaahin dheeraad ah halkaan Riix.
101,1,AppointmentDate,pastDate,1,13,ናይ ስደተኛ ደረጃኹም ንምውሳን (RSD) ዝግበር ኢንተርቪው ቆጸራኹም ብዕለት {0} እዩ፣ ኣገባብ ናይቲ ኢንተርቪው ብናይ ቴሌፎን ደወል ከምኡ’ውን/ወይ በቲ ዝመጻኩም ናይ ቴሌፎን መልእኽቲ ተገሊጹልኩም ክኸውን እዩ። ብኽብረትኩም ክትፈልጡዎ ዘለኩም ቑጽሪ ቴሌፎንኩም እቲ ቐንዲ ምሳኹም ንምርኻብ ንጥቀመሉ መስመር እዩ፣ ስለዚ ድማ ቑጽርኹም ከምዝተሓደሰ ምርግጋጽ ኣዝዩ ኣገዳሲ’ዩ። ስለዚ ብኽብረትኩም ንኽትፈልጥዎ ኣብ ማዕከን ዳታና ተመዝጊቡ ዘሎ ቑጽርኹም እዚ {1} እዩ። እዚ ቑጽሪ/ቑጽርታት ቅኑዕ እንተደኣ ዘይኮይኑ ከምኡ’ውን/ወይ ቑጽሪ ቴሌፎንኩም እንተደኣ ቐይርኩም፣ ብኽብረትኩም ናብ መደወሊ ማእከል ኣብ ትሕቲ ኣገዳሲ ሓበሬታ ናይዚ ድሕረ-ገጽ ብዘሎ ቑጽርታት ደውሉ።,ti-ER,ኣብ መጻኢ ናይ RSD ኢንተርቪው ንክገብሩ ዝጽበዩ ኣመልከትቲ ወይ <br/>ናይ RSD  ኢንተርቪው ንዝሓለፎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
101,1,AppointmentDate,Now(),1,13,ናይ ስደተኛ ደረጃኹም ንምውሳን (RSD) ዝግበር ኢንተርቪው ቆጸራኹም ብዕለት {0} እዩ፣ ኣገባብ ናይቲ ኢንተርቪው ብናይ ቴሌፎን ደወል ከምኡ’ውን/ወይ በቲ ዝመጻኩም ናይ ቴሌፎን መልእኽቲ ተገሊጹልኩም ክኸውን እዩ። ብኽብረትኩም ክትፈልጡዎ ዘለኩም ቑጽሪ ቴሌፎንኩም እቲ ቐንዲ ምሳኹም ንምርኻብ ንጥቀመሉ መስመር እዩ፣ ስለዚ ድማ ቑጽርኹም ከምዝተሓደሰ ምርግጋጽ ኣዝዩ ኣገዳሲ’ዩ። ስለዚ ብኽብረትኩም ንኽትፈልጥዎ ኣብ ማዕከን ዳታና ተመዝጊቡ ዘሎ ቑጽርኹም እዚ {1} እዩ። እዚ ቑጽሪ/ቑጽርታት ቅኑዕ እንተደኣ ዘይኮይኑ ከምኡ’ውን/ወይ ቑጽሪ ቴሌፎንኩም እንተደኣ ቐይርኩም፣ ብኽብረትኩም ናብ መደወሊ ማእከል ኣብ ትሕቲ ኣገዳሲ ሓበሬታ ናይዚ ድሕረ-ገጽ ብዘሎ ቑጽርታት ደውሉ።,ti-ER,ኣብ መጻኢ ናይ RSD ኢንተርቪው ንክገብሩ ዝጽበዩ ኣመልከትቲ ወይ <br/>ናይ RSD  ኢንተርቪው ንዝሓለፎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
121,1,AppointmentDate,noDate,1,4,ፋይልኩም ናይ ምኽፋት ሕቶኹም ተቀቢልናዮ ኣሎና ናብቲ ዝምልከቶ ናይ ቤት ጽሕፈትና ኣካል ክለኣኽ እዩ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ፋይሎም ዳግማይ ናይ ምኽፋት ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
126,5,AppointmentDate,Now(),1,4,ፋይልኩም ናይ ምኽፋት ሕቶኹም ተቀቢልናዮ ኣሎና ናብቲ ዝምልከቶ ናይ ቤት ጽሕፈትና ኣካል ክለኣኽ እዩ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ፋይሎም ዳግማይ ናይ ምኽፋት ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
127,6,AppointmentDate,pastDate,1,4,ፋይልኩም ናይ ምኽፋት ሕቶኹም ተቀቢልናዮ ኣሎና ናብቲ ዝምልከቶ ናይ ቤት ጽሕፈትና ኣካል ክለኣኽ እዩ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ፋይሎም ዳግማይ ናይ ምኽፋት ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
128,1,AppointmentDate,noDate,1,7,ውጽኢት ናይ ዑቅባ ሕቶኹም (RSD) ወጺልኩም ኣሎ። ወጺኢትኩም ትቕበሉሉ ዕለት {0} እዩ፡ ብመሰረት እቲ ብደወልን ብ ኤስ ኤም ኤስን ዝንገረኹ ኣገባብ ክትቅበሉ ኢኹም። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,መስርሕ ውሳኔ ጠለብ ዑቕባኦም ዝተወደአ ሞ ንክወስድዎ ቖጸራ ዝተዋህቦም ኣመልከትቲ ወይ<br/>መስርሕ ውሳኔ ጠለብ ዑቕባኦም ዝተወደአ ሞ ንክወስድዎ ዝተዋህቦም ቖጸራ ዝሓለፎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
109,1,AppointmentDate,noDate,1,3,ናይ ይግባይ ሕቶኹም ተቀቢልናዮ ኣሎና። መልሲ ናይ ሕቶኹም ኣብ መስርሕ እዩ ዘሎ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ  ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ናይ ይግባይ ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
114,5,AppointmentDate,Now(),1,3,ናይ ይግባይ ሕቶኹም ተቀቢልናዮ ኣሎና። መልሲ ናይ ሕቶኹም ኣብ መስርሕ እዩ ዘሎ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ  ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ናይ ይግባይ ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
115,6,AppointmentDate,pastDate,1,3,ናይ ይግባይ ሕቶኹም ተቀቢልናዮ ኣሎና። መልሲ ናይ ሕቶኹም ኣብ መስርሕ እዩ ዘሎ። ተወሳኺ ኣብ መስርሕ ጉዳይኩም ዘድሊ ዝጎደለ ሓበሬታ እንተ ድኣ ኣሎ  ዩ ኤን ኤች ሲኣር (UNHCR) ክድውለልኩም ይኽእል እዩ። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ናይ ይግባይ ሕቶ ኣቕሪቦም ንዝተመዝገበሎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
158,5,AppointmentDate,Now(),1,5, ናይ ይግባይ ቃለ መጠየቕ ቆጸራኹም ዕለት {0} እዩ፡ ብመሰረት እቲ ብደወልን ብ ኤስ ኤም ኤስን ዝንገረኹ ኣገባብ ክትገብሩ ኢኹም። ብኽብረትኩም ቁጽሪ ሞባይልኩ እታ እንኮ ምሳኹ እንራኸበላ መስመር ብምዃና ሕጂ ትጥቀሙላ ዘለኹም ክትከውን ኣገዳሲ እዩ። ኣብ ቤት ጽሕፈትና ተመዝጊባ ዘላ ቁጽሪ ሞባይል {1} እያ። እዛ ቁጽሪ/ቁጽርታት ጌጋ እንተ ኾይነን / እንተ ቀይርኩም ብኽብረትኩም ናብተን ኣብ ዌብ ሳይት ተጠቂሰን ዘለዋ ቁጽሪ መስመር ሓበሬታ ደውሉ ።,ti-ER,ኣብ መጻኢ ናይ ይግባይ ኢንተርቪው ንክገብሩ ዝጽበዩ ኣመልከትቲ ወይ<br/>ናይ ይግባይ ኢንተርቪው ንዝሓለፎም ኣመልከትቲ,ንዝያዳ ሓበሬታ ኣብዚ ጽቐጥ
